SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO74792,2021-01-18,Caleb Gonzales,North America,United States,Southwest,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,18,53.99,4.32
SO74662,2021-01-14,Jackson Wright,North America,Canada,Canada,ML Mountain Tire,Tires and Tubes,Accessories,11.22,14,29.99,2.40
SO74698,2021-01-15,Daniel Davis,North America,Canada,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.49,15,3.99,0.32
SO74698,2021-01-15,Daniel Davis,North America,Canada,Canada,HL Road Tire,Tires and Tubes,Accessories,12.19,15,32.60,2.61
SO75036,2021-01-26,Daniel Davis,North America,Canada,Canada,AWC Logo Cap,Caps,Clothing,6.92,26,8.99,0.72
SO75036,2021-01-26,Daniel Davis,North America,Canada,Canada,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,26,53.99,4.32
SO74887,2021-01-21,Daniel Davis,North America,Canada,Canada,Touring Tire Tube,Tires and Tubes,Accessories,1.87,21,4.99,0.40
SO74623,2021-01-13,Evan Kelly,North America,United States,Southwest,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.57,13,53.99,4.32
SO74321,2021-01-03,Luke Coleman,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,3,4.99,0.40
SO74321,2021-01-03,Luke Coleman,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,3,34.99,2.80
SO74560,2021-01-11,Caleb Campbell,North America,United States,Northwest,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,11,34.99,2.80
SO74477,2021-01-08,Emma Torres,North America,United States,Northwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,8,34.99,2.80
SO74465,2021-01-07,Kristi Schmidt,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,7,4.99,0.40
SO74465,2021-01-07,Kristi Schmidt,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,7,35.00,2.80
SO74465,2021-01-07,Kristi Schmidt,North America,United States,Southwest,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,7,120.00,9.60
SO74261,2021-01-01,Kristi Schmidt,North America,United States,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,1,34.99,2.80
SO74801,2021-01-18,Jan Hall,North America,Canada,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,18,9.99,0.80
SO74801,2021-01-18,Jan Hall,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,18,4.99,0.40
SO74801,2021-01-18,Jan Hall,North America,Canada,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,18,34.99,2.80
SO74967,2021-01-23,Ian Murphy,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,23,35.00,2.80
SO74967,2021-01-23,Ian Murphy,North America,United States,Northwest,Fender Set - Mountain,Fenders,Accessories,8.22,23,21.98,1.76
SO74967,2021-01-23,Ian Murphy,North America,United States,Northwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,23,34.99,2.80
SO75087,2021-01-28,Lauren Ross,North America,United States,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,28,34.99,2.80
SO74726,2021-01-16,Jose Lal,North America,United States,Northwest,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,16,53.99,4.32
SO74668,2021-01-14,Morgan Turner,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,14,4.99,0.40
SO74668,2021-01-14,Morgan Turner,North America,Canada,Canada,AWC Logo Cap,Caps,Clothing,6.92,14,8.99,0.72
SO74949,2021-01-23,Morgan Turner,North America,Canada,Canada,ML Mountain Tire,Tires and Tubes,Accessories,11.22,23,29.99,2.40
SO74949,2021-01-23,Morgan Turner,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,23,4.99,0.40
SO74949,2021-01-23,Morgan Turner,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,23,34.99,2.80
SO74522,2021-01-09,Jill Martin,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,9,4.99,0.40
SO74522,2021-01-09,Jill Martin,North America,Canada,Canada,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,41.57,9,53.99,4.32
SO74582,2021-01-11,Michele Alvarez,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,11,35.00,2.80
SO74582,2021-01-11,Michele Alvarez,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,11,4.99,0.40
SO74582,2021-01-11,Michele Alvarez,North America,United States,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,11,34.99,2.80
SO74580,2021-01-11,Faith Reed,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,11,4.99,0.40
SO74580,2021-01-11,Faith Reed,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,11,35.00,2.80
SO74580,2021-01-11,Faith Reed,North America,United States,Southwest,All-Purpose Bike Stand,Bike Stands,Accessories,59.47,11,159.00,12.72
SO74736,2021-01-16,Kaitlyn Adams,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,16,4.99,0.40
SO74736,2021-01-16,Kaitlyn Adams,North America,Canada,Canada,"Half-Finger Gloves, L",Gloves,Clothing,9.16,16,24.49,1.96
SO74779,2021-01-17,Jillian Garcia,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,17,35.00,2.80
SO74779,2021-01-17,Jillian Garcia,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,17,2.29,0.18
SO74779,2021-01-17,Jillian Garcia,North America,United States,Northwest,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,17,120.00,9.60
SO74779,2021-01-17,Jillian Garcia,North America,United States,Northwest,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,17,49.99,4.00
SO74785,2021-01-18,Adrian Bell,North America,United States,Southwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,18,7.95,0.64
SO75073,2021-01-27,Jonathan Brown,North America,Canada,Canada,LL Mountain Tire,Tires and Tubes,Accessories,9.35,27,24.99,2.00
SO75073,2021-01-27,Jonathan Brown,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,27,2.29,0.18
SO74503,2021-01-09,Sarah Bryant,North America,United States,Southwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,9,7.95,0.64
SO74529,2021-01-09,Nicole Murphy,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,9,35.00,2.80
SO75085,2021-01-28,Nicole Murphy,North America,United States,Northwest,AWC Logo Cap,Caps,Clothing,6.92,28,8.99,0.72
SO75085,2021-01-28,Nicole Murphy,North America,United States,Northwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,28,7.95,0.64
SO74530,2021-01-09,Seth Alexander,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,9,35.00,2.80
SO74501,2021-01-08,Courtney Hernandez,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,8,4.99,0.40
SO74501,2021-01-08,Courtney Hernandez,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,8,35.00,2.80
SO74501,2021-01-08,Courtney Hernandez,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,8,2.29,0.18
SO75119,2021-01-28,Alexandria Howard,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,28,4.99,0.40
SO75119,2021-01-28,Alexandria Howard,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,28,35.00,2.80
SO75119,2021-01-28,Alexandria Howard,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,28,2.29,0.18
SO74410,2021-01-05,Melanie Hughes,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,5,35.00,2.80
SO74410,2021-01-05,Melanie Hughes,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,5,4.99,0.40
SO74854,2021-01-20,Sharon Yuan,Pacific,Australia,Australia,"Half-Finger Gloves, M",Gloves,Clothing,9.16,20,24.49,1.96
SO74851,2021-01-20,Julian Long,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,20,2.29,0.18
SO75030,2021-01-26,George Vance,Pacific,Australia,Australia,LL Mountain Tire,Tires and Tubes,Accessories,9.35,26,24.99,2.00
SO74416,2021-01-06,Richard Torres,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,6,8.99,0.72
SO74751,2021-01-16,Arianna Richardson,North America,Canada,Canada,HL Mountain Tire,Tires and Tubes,Accessories,13.09,16,35.00,2.80
SO74751,2021-01-16,Arianna Richardson,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,16,2.29,0.18
SO74751,2021-01-16,Arianna Richardson,North America,Canada,Canada,Bike Wash - Dissolver,Cleaners,Accessories,2.97,16,7.95,0.64
SO74323,2021-01-03,Ian Ward,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,3,4.99,0.40
SO74323,2021-01-03,Ian Ward,North America,Canada,Canada,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,3,34.99,2.80
SO74626,2021-01-13,Edward Long,North America,United States,Southwest,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,38.49,13,49.99,4.00
SO74799,2021-01-18,Nicole Sandberg,North America,Canada,Canada,ML Mountain Tire,Tires and Tubes,Accessories,11.22,18,29.99,2.40
SO74715,2021-01-15,Sean Cook,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,15,4.99,0.40
SO74715,2021-01-15,Sean Cook,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,15,35.00,2.80
SO74715,2021-01-15,Sean Cook,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,15,2.29,0.18
SO75029,2021-01-25,Lauren Thompson,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,25,35.00,2.80
SO75029,2021-01-25,Lauren Thompson,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO75029,2021-01-25,Lauren Thompson,North America,United States,Northwest,Fender Set - Mountain,Fenders,Accessories,8.22,25,21.98,1.76
SO75029,2021-01-25,Lauren Thompson,North America,United States,Northwest,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,25,49.99,4.00
SO74918,2021-01-22,Levi Chandra,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,22,8.99,0.72
SO74824,2021-01-19,Sean Allen,North America,Canada,Canada,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,19,69.99,5.60
SO74824,2021-01-19,Sean Allen,North America,Canada,Canada,AWC Logo Cap,Caps,Clothing,6.92,19,8.99,0.72
SO74953,2021-01-23,Blake Turner,North America,Canada,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,23,9.99,0.80
SO74953,2021-01-23,Blake Turner,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,23,4.99,0.40
SO74953,2021-01-23,Blake Turner,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,23,34.99,2.80
SO74471,2021-01-08,Bailey Scott,North America,United States,Northwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,8,7.95,0.64
SO74706,2021-01-15,Kaitlyn Scott,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,15,4.99,0.40
SO74706,2021-01-15,Kaitlyn Scott,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,15,34.99,2.80
SO74688,2021-01-14,Cody James,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,14,4.99,0.40
SO74688,2021-01-14,Cody James,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,14,35.00,2.80
SO74688,2021-01-14,Cody James,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,14,2.29,0.18
SO74647,2021-01-13,Alexis Miller,North America,Canada,Canada,HL Mountain Tire,Tires and Tubes,Accessories,13.09,13,35.00,2.80
SO74411,2021-01-05,Zachary Hughes,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,5,4.99,0.40
SO74411,2021-01-05,Zachary Hughes,North America,Canada,Canada,HL Mountain Tire,Tires and Tubes,Accessories,13.09,5,35.00,2.80
SO74411,2021-01-05,Zachary Hughes,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,5,2.29,0.18
SO74782,2021-01-17,Jerry Yuan,Europe,United Kingdom,United Kingdom,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,17,34.99,2.80
SO74532,2021-01-09,Sara Brooks,Europe,United Kingdom,United Kingdom,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,9,49.99,4.00
SO74532,2021-01-09,Sara Brooks,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,9,8.99,0.72
SO74717,2021-01-15,Jaime Chande,Europe,France,France,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,15,34.99,2.80
SO74717,2021-01-15,Jaime Chande,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,15,8.99,0.72
SO74810,2021-01-18,Roy Jimenez,Europe,United Kingdom,United Kingdom,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,18,49.99,4.00
SO74587,2021-01-12,Alison Raje,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,12,3.99,0.32
SO75064,2021-01-27,Cara Zhang,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,27,3.99,0.32
SO75064,2021-01-27,Cara Zhang,Pacific,Australia,Australia,"Racing Socks, L",Socks,Clothing,3.36,27,8.99,0.72
SO75064,2021-01-27,Cara Zhang,Pacific,Australia,Australia,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.57,27,54.99,4.40
SO74559,2021-01-11,Susan Lu,Pacific,Australia,Australia,"Half-Finger Gloves, M",Gloves,Clothing,9.16,11,24.49,1.96
SO74584,2021-01-11,Jarrod Raman,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,11,8.99,0.72
SO74584,2021-01-11,Jarrod Raman,Europe,France,France,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,11,34.99,2.80
SO74460,2021-01-07,Cole Sanchez,Europe,United Kingdom,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1.49,7,3.99,0.32
SO74460,2021-01-07,Cole Sanchez,Europe,United Kingdom,United Kingdom,HL Road Tire,Tires and Tubes,Accessories,12.19,7,32.60,2.61
SO74720,2021-01-16,Mariah Richardson,North America,United States,Southwest,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,16,120.00,9.60
SO74413,2021-01-05,Alexis Bryant,North America,United States,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,5,35.00,2.80
SO74413,2021-01-05,Alexis Bryant,North America,United States,Southwest,Fender Set - Mountain,Fenders,Accessories,8.22,5,21.98,1.76
SO74413,2021-01-05,Alexis Bryant,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,5,2.29,0.18
SO74540,2021-01-10,Kaitlyn Thompson,North America,Canada,Canada,LL Mountain Tire,Tires and Tubes,Accessories,9.35,10,24.99,2.00
SO74540,2021-01-10,Kaitlyn Thompson,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,10,4.99,0.40
SO74540,2021-01-10,Kaitlyn Thompson,North America,Canada,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,10,34.99,2.80
SO74488,2021-01-08,Wyatt Thomas,North America,Canada,Canada,"Women's Mountain Shorts, L",Shorts,Clothing,26.18,8,69.99,5.60
SO74809,2021-01-18,Garrett James,North America,United States,Southwest,Fender Set - Mountain,Fenders,Accessories,8.22,18,21.98,1.76
SO74809,2021-01-18,Garrett James,North America,United States,Southwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,18,7.95,0.64
SO75008,2021-01-25,Mackenzie Phillips,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO75008,2021-01-25,Mackenzie Phillips,North America,Canada,Canada,LL Mountain Tire,Tires and Tubes,Accessories,9.35,25,24.99,2.00
SO75008,2021-01-25,Mackenzie Phillips,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,25,34.99,2.80
SO74752,2021-01-16,Thomas Chen,North America,United States,Northwest,Fender Set - Mountain,Fenders,Accessories,8.22,16,21.98,1.76
SO74526,2021-01-09,Wayne Rai,Europe,France,France,ML Mountain Tire,Tires and Tubes,Accessories,11.22,9,29.99,2.40
SO74526,2021-01-09,Wayne Rai,Europe,France,France,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,9,4.99,0.40
SO74526,2021-01-09,Wayne Rai,Europe,France,France,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,9,34.99,2.80
SO74618,2021-01-12,Casey Gutierrez,Europe,United Kingdom,United Kingdom,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,12,49.99,4.00
SO74838,2021-01-19,Isaiah Allen,North America,United States,Southwest,Fender Set - Mountain,Fenders,Accessories,8.22,19,21.98,1.76
SO74838,2021-01-19,Isaiah Allen,North America,United States,Southwest,"Classic Vest, S",Vests,Clothing,23.75,19,63.50,5.08
SO74583,2021-01-11,Preston Patel,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,11,8.99,0.72
SO74783,2021-01-17,Julio Ramos,Europe,United Kingdom,United Kingdom,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,17,49.99,4.00
SO74550,2021-01-10,Armando Romero,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,10,8.99,0.72
SO74689,2021-01-14,Randy Zhang,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,14,8.99,0.72
SO74271,2021-01-01,Arthur Van,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,1,3.99,0.32
SO74271,2021-01-01,Arthur Van,Europe,France,France,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,1,34.99,2.80
SO74271,2021-01-01,Arthur Van,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,1,8.99,0.72
SO75022,2021-01-25,Arthur Van,Europe,France,France,ML Mountain Tire,Tires and Tubes,Accessories,11.22,25,29.99,2.40
SO75022,2021-01-25,Arthur Van,Europe,France,France,Fender Set - Mountain,Fenders,Accessories,8.22,25,21.98,1.76
SO75022,2021-01-25,Arthur Van,Europe,France,France,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,25,120.00,9.60
SO75022,2021-01-25,Arthur Van,Europe,France,France,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,25,49.99,4.00
SO75022,2021-01-25,Arthur Van,Europe,France,France,"Half-Finger Gloves, M",Gloves,Clothing,9.16,25,24.49,1.96
SO75058,2021-01-26,Kristina Perez,Europe,Germany,Germany,Touring Tire Tube,Tires and Tubes,Accessories,1.87,26,4.99,0.40
SO75058,2021-01-26,Kristina Perez,Europe,Germany,Germany,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,26,34.99,2.80
SO75058,2021-01-26,Kristina Perez,Europe,Germany,Germany,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,26,53.99,4.32
SO74879,2021-01-21,Roger Zhang,Pacific,Australia,Australia,All-Purpose Bike Stand,Bike Stands,Accessories,59.47,21,159.00,12.72
SO74417,2021-01-06,Roger Zhang,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,6,4.99,0.40
SO74417,2021-01-06,Roger Zhang,Pacific,Australia,Australia,LL Mountain Tire,Tires and Tubes,Accessories,9.35,6,24.99,2.00
SO74417,2021-01-06,Roger Zhang,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,6,2.29,0.18
SO74310,2021-01-03,Glenn Lu,Pacific,Australia,Australia,All-Purpose Bike Stand,Bike Stands,Accessories,59.47,3,159.00,12.72
SO74336,2021-01-04,Stacey Hu,Pacific,Australia,Australia,LL Mountain Tire,Tires and Tubes,Accessories,9.35,4,24.99,2.00
SO74724,2021-01-16,Stacey Hu,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,16,3.99,0.32
SO74724,2021-01-16,Stacey Hu,Pacific,Australia,Australia,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,16,34.99,2.80
SO74724,2021-01-16,Stacey Hu,Pacific,Australia,Australia,"Racing Socks, M",Socks,Clothing,3.36,16,8.99,0.72
SO74910,2021-01-21,Blake Campbell,North America,United States,Northwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,21,35.00,2.80
SO74910,2021-01-21,Blake Campbell,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,21,2.29,0.18
