SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO48141,2019-05-09,Walter Serrano,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO49402,2019-08-23,Kevin Coleman,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,23,2071.42,165.71
SO48710,2019-06-27,Xavier Bailey,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,27,2071.42,165.71
SO49330,2019-08-16,Jill Suarez,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,16,2071.42,165.71
SO48694,2019-06-26,Ann Rodriguez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO48405,2019-05-30,Alejandro Luo,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,30,2071.42,165.71
SO48687,2019-06-25,Carl She,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,25,2071.42,165.71
SO48537,2019-06-11,Kristina Schmidt,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,11,2049.10,163.93
SO48454,2019-06-04,Eugene Zhao,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO49375,2019-08-20,Preston Raman,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,20,2071.42,165.71
SO48545,2019-06-11,Francisco Ashe,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,11,2049.10,163.93
SO46807,2019-01-13,Clayton Jai,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,13,2071.42,165.71
SO46887,2019-01-23,Stacy Diaz,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO46736,2019-01-04,Katie Kumar,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO46788,2019-01-10,Morgan Young,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO46844,2019-01-17,Gloria Ruiz,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,17,2049.10,163.93
SO46737,2019-01-04,Wesley Gao,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,4,2071.42,165.71
SO46808,2019-01-13,Summer Madan,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,13,2049.10,163.93
SO46927,2019-01-28,Jimmy Vazquez,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,28,2049.10,163.93
SO46749,2019-01-06,Logan Hernandez,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO46903,2019-01-25,Joe Ramos,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,25,2071.42,165.71
SO46728,2019-01-03,Lance Ortega,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,3,2049.10,163.93
SO46776,2019-01-09,Julia Wood,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO46928,2019-01-28,Lacey Raje,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO46833,2019-01-16,Mario Goel,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,16,2071.42,165.71
SO49252,2019-08-07,Brianna Sanchez,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,7,2071.42,165.71
SO48455,2019-06-04,Omar Yuan,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO48628,2019-06-19,Johnny Lal,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,19,2071.42,165.71
SO48718,2019-06-28,Tamara Chen,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO49331,2019-08-16,Jacquelyn Gutierrez,Europe,Germany,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO48429,2019-06-01,Tara Raji,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO49196,2019-08-02,Katherine Perry,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,2,2071.42,165.71
SO49295,2019-08-12,Casey Kumar,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO49229,2019-08-05,Denise Martinez,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,5,2071.42,165.71
SO51191,2019-12-29,Denise Martinez,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1251.98,29,2294.99,183.60
SO51191,2019-12-29,Denise Martinez,Europe,Germany,Germany,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,29,9.99,0.80
SO51191,2019-12-29,Denise Martinez,Europe,Germany,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,29,4.99,0.40
SO51191,2019-12-29,Denise Martinez,Europe,Germany,Germany,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,29,34.99,2.80
SO48677,2019-06-24,Olivia Kelly,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO48593,2019-06-16,Erika Serrano,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO49403,2019-08-23,Shaun Chapman,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO48493,2019-06-08,Albert Moreno,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO48976,2019-07-22,Krystal Liang,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,22,2071.42,165.71
SO48816,2019-07-02,Stefanie Rodriguez,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,2,2071.42,165.71
SO49000,2019-07-25,Dominique Malhotra,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,25,2049.10,163.93
SO49324,2019-08-15,Ruth Suri,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,15,2071.42,165.71
SO49640,2019-09-07,Levi Suri,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,7,2049.10,163.93
SO48842,2019-07-06,Todd Huang,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO48886,2019-07-11,Sergio Sai,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,11,2071.42,165.71
SO49607,2019-09-03,Logan Carter,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,3,2071.42,165.71
SO49616,2019-09-04,Priscilla Tang,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,4,2071.42,165.71
SO49781,2019-09-24,Lori Suarez,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO48950,2019-07-19,Kristen Ye,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO49708,2019-09-14,Willie Zhu,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,14,2071.42,165.71
SO48904,2019-07-13,Brittany Price,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,13,2049.10,163.93
SO49747,2019-09-18,Lucas Miller,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,18,2071.42,165.71
SO49695,2019-09-13,Heather Wang,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,13,2049.10,163.93
SO49586,2019-09-01,Kathleen Vazquez,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO49902,2019-09-28,Cory Sai,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO49967,2019-10-05,Meredith Dominguez,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,5,2071.42,165.71
SO48879,2019-07-10,Michele Suarez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO49978,2019-10-06,Clarence Andersen,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO50084,2019-10-16,Alexandra Collins,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO48990,2019-07-23,Emmanuel Lopez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO48921,2019-07-15,Mandy Gao,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO46718,2019-01-02,Casey Munoz,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,2,2049.10,163.93
SO46881,2019-01-22,Alisha Chander,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,22,2071.42,165.71
SO46767,2019-01-08,Grant Rai,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO46825,2019-01-15,Derek Raje,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,15,2071.42,165.71
SO46826,2019-01-15,Jaclyn Shen,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO46738,2019-01-04,Walter Dominguez,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO47219,2019-02-15,Francis Sanz,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO47211,2019-02-14,Gavin Perry,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,14,2049.10,163.93
SO47220,2019-02-15,Lydia Sanchez,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO47212,2019-02-14,Cedric She,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,14,2049.10,163.93
SO47335,2019-02-27,Kristina Fernandez,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,27,2071.42,165.71
SO47345,2019-02-28,Tyrone Ortega,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO47174,2019-02-10,Brittney Ma,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO47346,2019-02-28,Ian Martinez,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,28,2049.10,163.93
SO47117,2019-02-03,Kellie Hernandez,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,3,2071.42,165.71
SO47076,2019-01-29,Tracy Chande,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,29,2049.10,163.93
SO47263,2019-02-19,Ruben Rodriguez,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO49342,2019-08-17,Jillian Fernandez,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO49260,2019-08-08,Brett Sanchez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO49261,2019-08-08,Linda Carlson,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO49323,2019-08-15,Shannon Torres,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO49277,2019-08-10,Nathan Hill,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO49219,2019-08-04,Priscilla Rai,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO49362,2019-08-19,Micheal Rubio,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO49417,2019-08-24,Jesse Sanchez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO50070,2019-10-15,Jamie Xu,Europe,Germany,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO49271,2019-08-09,Kevin Simmons,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO49567,2019-08-29,Derrick Ruiz,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,29,2071.42,165.71
SO49650,2019-09-08,Leonard Nath,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO49720,2019-09-15,Angel Richardson,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO49585,2019-09-01,Rachel Reed,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,1,2049.10,163.93
SO49721,2019-09-15,Audrey Ruiz,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,15,2071.42,165.71
SO49552,2019-08-28,Colleen Anand,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,28,2049.10,163.93
SO49774,2019-09-23,Lori Dominguez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO49688,2019-09-12,Nichole Andersen,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO50185,2019-10-27,Audrey Blanco,Europe,Germany,Germany,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,27,2049.10,163.93
SO51188,2019-12-28,Audrey Blanco,Europe,Germany,Germany,"Road-750 Black, 52",Road Bikes,Bikes,343.65,28,539.99,43.20
SO49676,2019-09-10,Joy Gomez,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO47098,2019-02-01,Maria Wood,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,1,2049.10,163.93
SO47172,2019-02-10,Melissa Patterson,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO47149,2019-02-07,Irving Schmidt,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,7,2049.10,163.93
SO47302,2019-02-23,Sarah Martinez,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO47163,2019-02-09,Alan Huang,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO47314,2019-02-24,Colin Stone,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO47267,2019-02-20,Jimmy Travers,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,20,2071.42,165.71
SO47173,2019-02-10,Holly Fernandez,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO47252,2019-02-18,Michele Madan,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,18,2071.42,165.71
SO47129,2019-02-04,Cedric Liu,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,4,2071.42,165.71
SO47279,2019-02-21,George Sanchez,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,21,2049.10,163.93
SO47328,2019-02-26,Christy Chow,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO47253,2019-02-18,Laura Zhou,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,18,2071.42,165.71
SO47143,2019-02-06,Shaun Shen,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,6,2049.10,163.93
SO47075,2019-01-29,Jaclyn Xu,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,29,2049.10,163.93
SO47344,2019-02-28,Trisha Zhou,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO47578,2019-03-17,Marshall Li,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO47510,2019-03-08,Stacy Navarro,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO47619,2019-03-23,Tamara Pal,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,23,2071.42,165.71
SO47476,2019-03-02,Ruth Gonzalez,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,2,2071.42,165.71
SO47544,2019-03-12,Jay Arthur,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO47553,2019-03-13,Mohamed Pal,Pacific,Australia,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,13,2071.42,165.71
SO47559,2019-03-14,Amy Chow,Pacific,Australia,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,14,2049.10,163.93
SO47951,2019-04-28,Mindy Kumar,Pacific,Australia,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO47865,2019-04-17,Gary Gutierrez,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO47878,2019-04-18,Yolanda Shan,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,18,2049.10,163.93
SO47769,2019-04-04,Renee Suarez,Pacific,Australia,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO47736,2019-03-30,Andre Garcia,Pacific,Australia,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,30,2049.10,163.93
SO47829,2019-04-12,Louis Liang,Pacific,Australia,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,12,2071.42,165.71
SO50022,2019-10-10,Arthur Romero,Europe,Germany,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO50033,2019-10-11,Deborah Xie,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,11,2071.42,165.71
SO49996,2019-10-08,Donald Mehta,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO49997,2019-10-08,Diana Ruiz,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO50020,2019-10-10,Melinda Rubio,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO50601,2019-11-23,Samantha Martinez,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,23,2071.42,165.71
SO50049,2019-10-13,Rafael Wu,Europe,United Kingdom,United Kingdom,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,13,2071.42,165.71
SO50650,2019-11-27,Colleen Hu,Europe,Germany,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,27,2049.10,163.93
SO50541,2019-11-18,Ronnie Zeng,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,18,2049.10,163.93
SO50471,2019-11-09,Nina Kumar,Europe,Germany,Germany,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO49998,2019-10-08,Marc Schmidt,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO50389,2019-11-02,Reginald Ramos,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,2,2049.10,163.93
SO50558,2019-11-19,Tammy Mehta,Europe,Germany,Germany,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO50513,2019-11-15,Kelvin Hu,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO50534,2019-11-17,Caleb Gonzalez,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO50876,2019-12-08,Nicolas Raje,Europe,Germany,Germany,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO50875,2019-12-08,Micah Li,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO51045,2019-12-24,Sheena Goel,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO50021,2019-10-10,Dominique Fernandez,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO51012,2019-12-21,Bridget Nara,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,21,2071.42,165.71
SO51075,2019-12-27,Johnny Raji,Europe,Germany,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,27,2071.42,165.71
SO50843,2019-12-05,Teresa Carlson,Europe,Germany,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,5,2049.10,163.93
SO50071,2019-10-15,Evelyn Malhotra,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO49930,2019-10-01,Reginald Romero,Europe,United Kingdom,United Kingdom,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,1,2049.10,163.93
